Date,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge
2016-03-19,22.5,14.0,18.25,8.0,894.9
2016-03-20,23.0,12.0,17.5,0.1,1107.0
2016-03-21,25.8,10.7,18.25,0.1,770.2
2016-03-22,31.4,11.0,21.2,0.0,637.9
2016-03-23,31.0,14.0,22.5,0.0,599.6
2016-03-24,22.0,15.5,18.75,0.0,558.9
2016-03-25,22.5,13.5,18.0,7.0,611.2
2016-03-26,26.5,15.0,20.75,0.0,809.0
2016-03-27,30.5,14.0,22.25,0.0,771.6
2016-03-28,29.5,15.0,22.25,0.0,663.5
2016-03-29,32.0,16.5,24.25,0.0,620.0
2016-03-30,32.4,16.0,24.2,0.0,566.8
2016-03-31,26.5,18.0,22.25,1.0,535.6
2016-04-01,24.5,18.0,21.25,3.0,743.6
2016-04-02,21.5,18.0,19.75,38.0,987.3
2016-04-03,19.7,17.0,18.35,4.0,1888.0
2016-04-04,28.0,13.0,20.5,0.0,3553.0
2016-04-05,29.7,15.0,22.35,0.0,2670.0
2016-04-06,30.0,17.0,23.5,0.0,1819.0
2016-04-07,29.8,15.0,22.4,0.0,1453.0
2016-04-08,29.2,16.0,22.6,8.0,1329.0
2016-04-09,24.0,15.2,19.6,0.0,1265.0
2016-04-10,28.5,16.0,22.25,0.0,1320.0
2016-04-11,27.5,17.5,22.5,0.0,1095.0
2016-04-12,31.5,16.0,23.75,0.1,955.1
2016-04-13,33.6,17.5,25.55,0.0,883.7
2016-04-14,35.0,17.5,26.25,0.0,831.6
2016-04-15,33.2,20.0,26.6,0.0,865.6
2016-04-16,35.0,18.0,26.5,5.0,922.5
2016-04-17,29.2,19.0,24.1,1.0,1044.0
2016-04-18,33.1,17.0,25.05,0.0,1654.0
2016-04-19,32.1,19.0,25.55,0.0,1733.0
2016-04-20,33.5,18.0,25.75,0.0,1450.0
2016-04-21,31.6,20.0,25.8,0.0,1338.0
2016-04-22,31.0,18.5,24.75,0.0,1292.0
2016-04-23,33.0,15.0,24.0,0.0,1249.0
2016-04-24,32.3,14.0,23.15,0.0,1050.0
2016-04-25,33.8,16.0,24.9,0.0,920.7
2016-04-26,33.5,20.0,26.75,1.0,939.5
2016-04-27,34.1,18.0,26.05,0.0,779.8
2016-04-28,36.4,18.0,27.2,0.0,665.9
2016-04-29,38.0,18.6,28.3,0.0,629.1
2016-04-30,38.0,18.8,28.4,0.0,687.5
2016-05-01,40.0,20.0,30.0,0.0,786.9
2016-05-02,38.5,20.5,29.5,0.0,928.8
2016-05-03,33.0,25.0,29.0,1.0,1054.0
2016-05-04,26.0,21.0,23.5,0.1,1222.0
2016-05-05,34.5,20.3,27.4,1.0,1491.0
2016-05-06,36.0,20.5,28.25,0.0,1538.0
2016-05-07,37.5,22.0,29.75,0.0,1379.0
2016-05-08,39.0,22.5,30.75,0.0,1371.0
2016-05-09,40.6,24.5,32.55,0.0,1500.0
2016-05-10,38.0,25.7,31.85,0.0,1710.0
2016-05-11,34.0,21.0,27.5,2.0,1883.0
2016-05-13,35.0,23.5,29.25,0.0,2199.0
2016-05-14,33.4,23.5,28.45,1.0,1844.0
2016-05-15,38.0,19.6,28.8,4.0,1835.0
2016-05-16,40.5,22.0,31.25,0.0,1556.0
2016-05-17,40.0,21.0,30.5,0.0,1390.0
2016-05-18,43.0,23.5,33.25,0.0,1421.0
2016-05-19,43.0,25.0,34.0,0.0,1464.0
2016-05-20,42.5,24.0,33.25,0.0,1583.0
2016-05-21,42.5,24.0,33.25,0.0,1711.0
2016-05-22,43.8,24.5,34.15,0.0,1946.0
2016-05-23,38.0,28.0,33.0,0.0,2050.0
2016-05-24,36.0,19.5,27.75,0.1,2168.0
2016-05-25,36.0,18.0,27.0,0.0,2008.0
2016-05-26,36.5,23.0,29.75,0.0,1642.0
2016-05-27,39.2,22.0,30.6,0.0,1558.0
2016-05-28,42.5,25.0,33.75,0.1,1560.0
2016-05-29,41.1,23.0,32.05,0.0,1632.0
2016-05-30,39.3,24.0,31.65,0.0,1591.0
2016-05-31,39.5,24.0,31.75,0.0,1538.0
2016-06-01,39.5,24.0,31.75,0.0,1492.0
2016-06-02,38.0,23.0,30.5,16.0,1607.0
2016-06-03,39.0,24.0,31.5,0.1,1672.0
2016-06-04,41.5,27.8,34.65,0.0,1688.0
2016-06-05,43.0,24.0,33.5,0.1,1675.0
2016-06-06,42.2,24.0,33.1,0.0,1519.0
2016-06-07,42.0,25.0,33.5,0.0,1563.0
2016-06-08,41.2,26.0,33.6,0.0,1761.0
2016-06-09,41.0,26.0,33.5,0.0,1886.0
2016-06-10,41.0,24.0,32.5,0.0,1945.0
2016-06-11,39.0,24.0,31.5,0.0,1971.0
2016-06-12,40.6,25.0,32.8,0.0,2004.0
2016-06-13,39.6,25.0,32.3,0.0,1974.0
2016-06-14,42.0,28.0,35.0,0.0,2021.0
2016-06-15,40.5,28.0,34.25,0.0,2109.0
2016-06-16,36.5,20.0,28.25,24.0,2280.0
2016-06-17,38.5,26.0,32.25,0.0,2302.0
2016-06-18,40.0,24.0,32.0,0.0,2309.0
2016-06-19,40.3,28.0,34.15,0.0,2232.0
2016-06-20,41.0,27.5,34.25,0.0,2099.0
2016-06-21,39.0,27.0,33.0,0.0,2070.0
2016-06-22,38.8,26.0,32.4,0.0,2036.0
2016-06-23,39.6,26.0,32.8,0.0,2001.0
2016-06-24,42.0,27.0,34.5,0.0,1834.0
2016-06-25,41.8,26.0,33.9,0.0,1606.0
2016-06-26,40.5,26.0,33.25,0.0,1511.0
2016-06-27,40.3,27.0,33.65,0.0,1439.0
2016-06-28,38.0,25.0,31.5,0.1,1420.0
2016-06-29,41.0,27.0,34.0,0.0,1399.0
2016-06-30,41.8,28.0,34.9,0.0,1407.0
2016-07-01,43.0,29.0,36.0,0.0,1422.0
2016-07-02,41.0,28.0,34.5,0.0,1474.0
2016-07-03,35.0,26.0,30.5,0.1,1588.0
2016-07-04,38.2,28.0,33.1,0.0,1691.0
2016-07-05,39.2,27.0,33.1,0.0,1603.0
2016-07-06,37.0,26.0,31.5,4.0,1566.0
2016-07-07,37.8,25.0,31.4,2.0,1511.0
2016-07-08,41.2,29.0,35.1,0.0,1412.0
2016-07-09,39.3,27.0,33.15,0.0,1350.0
2016-07-10,39.6,27.0,33.3,0.0,1316.0
2016-07-11,38.2,26.0,32.1,0.0,1310.0
2016-07-12,40.2,29.0,34.6,0.0,1293.0
2016-07-13,35.0,29.0,32.0,0.0,1379.0
2016-07-14,37.5,28.0,32.75,0.0,1476.0
2016-07-15,37.4,28.0,32.7,0.0,1508.0
2016-07-16,37.0,28.0,32.5,0.0,1600.0
2016-07-17,32.5,24.0,28.25,14.0,1562.0
2016-07-18,35.0,25.0,30.0,0.1,1535.0
2016-07-19,37.0,25.0,31.0,0.0,1521.0
2016-07-20,40.0,27.5,33.75,0.0,1382.0
2016-07-21,40.0,28.0,34.0,0.0,1200.0
2016-07-22,37.2,27.5,32.35,0.0,1135.0
2016-07-23,38.6,27.5,33.05,0.0,1156.0
2016-07-24,36.5,26.0,31.25,0.0,1101.0
2016-07-25,38.1,28.0,33.05,0.0,1089.0
2016-07-26,38.0,29.0,33.5,0.0,1128.0
2016-07-27,29.0,24.0,26.5,10.0,1187.0
2016-07-28,35.3,25.0,30.15,10.0,1382.0
2016-07-29,37.4,27.0,32.2,0.0,1250.0
2016-07-30,32.6,24.0,28.3,0.1,1207.0
2016-07-31,35.5,27.8,31.65,0.0,1197.0
2016-08-01,38.4,28.0,33.2,0.0,1153.0
2016-08-02,32.0,28.0,30.0,0.0,1110.0
2016-08-03,36.0,26.0,31.0,20.0,1051.0
2016-08-04,39.0,27.5,33.25,0.0,1006.0
2016-08-05,37.0,29.0,33.0,0.0,973.5
2016-08-06,38.5,28.0,33.25,0.1,913.7
2016-08-07,36.6,29.0,32.8,0.0,908.7
2016-08-08,35.5,25.0,30.25,4.0,933.1
2016-08-09,36.4,28.0,32.2,0.0,1071.0
2016-08-10,33.0,26.0,29.5,0.0,1089.0
2016-08-11,36.7,27.5,32.1,0.0,1036.0
2016-08-12,35.4,25.0,30.2,0.1,1052.0
2016-08-13,38.0,26.5,32.25,0.0,958.2
2016-08-14,38.1,26.5,32.3,0.0,849.0
2016-08-15,35.5,23.7,29.6,3.0,798.4
2016-08-16,37.0,25.0,31.0,0.0,808.8
2016-08-17,36.0,25.0,30.5,0.0,716.2
2016-08-18,36.1,22.4,29.25,6.0,644.2
2016-08-19,36.0,24.5,30.25,0.0,615.9
2016-08-20,38.2,25.5,31.85,0.0,605.3
2016-08-21,38.7,27.0,32.85,0.0,551.9
2016-08-22,37.4,22.0,29.7,3.0,548.8
2016-08-23,39.0,24.0,31.5,0.0,513.0
2016-08-24,38.0,26.0,32.0,0.0,491.4
2016-08-25,37.0,25.9,31.45,0.0,501.1
2016-08-26,38.0,26.5,32.25,0.0,497.2
2016-08-27,33.0,28.0,30.5,0.0,522.6
2016-08-28,36.7,24.0,30.35,0.1,555.1
2016-08-29,38.0,25.8,31.9,0.0,594.2
2016-08-30,33.2,24.0,28.6,3.1,573.3
2016-08-31,36.0,24.0,30.0,0.0,565.6
2016-09-01,35.6,23.0,29.3,0.0,571.8
2016-09-02,34.8,25.5,30.15,0.0,533.9
2016-09-03,37.2,23.7,30.450000000000003,0.0,520.3
2016-09-04,37.0,24.0,30.5,0.0,511.1
2016-09-05,38.1,25.5,31.8,0.0,528.9
2016-09-06,36.5,26.0,31.25,0.0,519.9
2016-09-07,37.2,25.0,31.1,0.0,539.7
2016-09-08,38.5,26.0,32.25,0.0,551.2
2016-09-09,38.0,27.2,32.6,0.0,549.9
2016-09-10,37.5,26.0,31.75,0.0,554.2
2016-09-11,36.5,26.0,31.25,0.0,573.6
2016-09-12,35.0,23.0,29.0,0.0,593.5
2016-09-13,36.6,25.0,30.8,0.0,627.8
2016-09-14,36.6,22.0,29.3,0.1,647.5
2016-09-15,37.0,22.0,29.5,0.0,604.7
2016-09-16,37.5,23.5,30.5,0.0,579.7
2016-09-17,37.5,23.0,30.25,0.0,551.5
2016-09-18,37.4,24.0,30.7,0.0,528.8
2016-09-19,37.4,25.0,31.2,0.0,503.1
2016-09-20,37.0,25.0,31.0,0.0,479.1
2016-09-21,34.6,25.5,30.05,0.0,457.0
2016-09-22,35.6,22.0,28.8,0.1,459.6
2016-09-23,35.4,23.5,29.45,0.0,444.4
2016-09-24,33.5,24.0,28.75,0.0,439.5
2016-09-25,34.6,25.0,29.8,0.0,430.0
2016-09-26,35.0,24.7,29.85,0.0,421.0
2016-09-27,35.3,24.5,29.9,0.0,439.7
2016-09-28,35.6,24.5,30.05,0.0,416.5
2016-09-29,35.2,25.3,30.25,0.0,394.1
2016-09-30,35.6,25.5,30.55,0.0,390.3
2016-10-01,36.3,23.0,29.65,0.0,383.1
2016-10-02,36.5,25.5,31.0,0.0,394.4
2016-10-03,36.0,24.0,30.0,0.0,381.6
2016-10-04,35.0,23.7,29.35,0.0,374.3
2016-10-05,32.4,22.3,27.35,0.0,362.9
2016-10-06,33.7,22.0,27.85,0.0,378.8
2016-10-07,33.6,20.3,26.950000000000003,0.0,390.6
2016-10-08,33.2,19.4,26.3,0.0,391.0
2016-10-09,34.0,17.5,25.75,0.0,383.4
2016-10-10,34.3,18.0,26.15,0.0,375.6
2016-10-11,34.2,18.0,26.1,0.0,359.5
2016-10-12,32.5,18.0,25.25,0.0,348.1
2016-10-13,33.5,18.0,25.75,0.0,326.9
2016-10-14,34.1,18.0,26.05,0.0,313.4
2016-10-15,34.8,18.0,26.4,0.0,324.3
2016-10-16,31.5,17.0,24.25,0.0,345.1
2016-10-17,33.6,16.5,25.05,0.0,300.6
2016-10-18,33.5,16.5,25.0,0.0,298.7
2016-10-19,32.7,17.0,24.85,0.0,294.5
2016-10-20,31.3,17.3,24.3,0.0,282.0
2016-10-21,31.0,17.0,24.0,0.1,278.5
2016-10-22,31.5,16.5,24.0,0.0,300.5
2016-10-23,32.0,15.5,23.75,0.0,321.4
2016-10-24,30.3,15.2,22.75,0.0,280.7
2016-10-25,29.8,14.8,22.3,0.0,272.8
2016-10-26,31.5,15.0,23.25,0.0,235.0
2016-10-27,30.6,13.0,21.8,0.0,214.6
2016-10-28,31.4,13.0,22.2,0.0,236.9
2016-10-29,28.7,13.0,20.85,0.0,228.4
2016-10-30,28.3,15.0,21.65,0.0,263.6
2016-10-31,27.6,15.0,21.3,0.0,250.1
2016-11-01,28.6,14.0,21.3,0.0,265.3
2016-11-02,28.0,14.0,21.0,0.0,247.7
2016-11-03,26.5,14.0,20.25,0.0,243.7
2016-11-04,27.0,14.6,20.8,0.0,242.9
2016-11-05,29.4,13.0,21.2,0.0,229.2
2016-11-06,29.4,12.4,20.9,0.0,254.4
2016-11-07,29.8,11.5,20.65,0.0,243.6
2016-11-08,30.5,9.4,19.95,0.0,229.9
2016-11-09,28.4,9.0,18.7,0.0,231.0
2016-11-10,28.0,10.0,19.0,0.0,260.6
2016-11-11,25.0,9.8,17.4,0.0,200.3
2016-11-12,27.0,11.0,19.0,0.0,211.5
2016-11-13,27.0,9.5,18.25,0.0,213.5
2016-11-14,26.7,9.0,17.85,0.0,208.9
2016-11-15,24.0,8.5,16.25,0.0,224.9
2016-11-16,25.2,8.3,16.75,0.0,233.5
2016-11-17,26.5,8.0,17.25,0.0,225.0
2016-11-18,28.0,8.0,18.0,0.0,236.5
2016-11-19,26.0,8.0,17.0,0.0,246.5
2016-11-20,17.4,8.1,12.75,0.0,261.1
2016-11-21,21.0,11.0,16.0,0.0,255.2
2016-11-22,20.3,10.6,15.45,0.0,243.0
2016-11-23,24.2,11.0,17.6,0.0,254.3
2016-11-24,22.7,9.5,16.1,0.0,260.8
2016-11-25,24.3,10.9,17.6,0.0,244.6
2016-11-26,27.0,9.8,18.4,0.0,263.1
2016-11-27,27.6,8.5,18.05,0.0,283.2
2016-11-28,28.2,7.5,17.85,0.0,235.8
2016-11-29,22.4,7.5,14.95,0.0,237.5
2016-11-30,28.0,9.0,18.5,0.0,245.7
2016-12-01,27.0,8.0,17.5,0.1,250.9
2016-12-02,28.5,8.0,18.25,0.0,261.6
2016-12-03,27.0,6.5,16.75,0.0,264.5
2016-12-04,24.8,6.8,15.8,0.0,283.0
2016-12-05,24.7,6.5,15.6,0.0,260.5
2016-12-06,24.5,6.7,15.6,0.0,249.2
2016-12-07,25.4,7.0,16.2,0.0,255.5
2016-12-08,21.4,7.0,14.2,0.0,251.9
2016-12-09,19.2,7.0,13.1,0.0,254.0
2016-12-10,17.4,7.0,12.2,0.0,251.7
2016-12-11,20.2,7.6,13.899999999999999,0.1,299.6
2016-12-12,20.3,7.4,13.850000000000001,0.1,243.3
2016-12-13,23.6,7.6,15.600000000000001,0.0,286.5
2016-12-14,24.5,6.2,15.35,0.0,278.1
2016-12-15,24.1,6.8,15.450000000000001,0.0,288.4
2016-12-16,22.4,4.6,13.5,0.0,271.3
2016-12-17,21.7,4.2,12.95,0.0,261.9
2016-12-18,23.0,4.0,13.5,0.0,288.8
2016-12-19,22.5,4.5,13.5,0.0,254.2
2016-12-20,24.6,4.0,14.3,0.0,245.3
2016-12-21,26.8,4.2,15.5,0.0,244.2
2016-12-22,22.0,4.2,13.1,0.0,232.1
2016-12-23,18.0,3.5,10.75,0.0,244.0
2016-12-24,20.4,3.3,11.85,0.0,247.4
2016-12-25,23.5,2.0,12.75,0.0,240.4
2016-12-26,23.0,1.8,12.4,0.0,242.0
2016-12-27,22.4,3.0,12.7,0.0,235.2
2016-12-28,24.3,4.0,14.15,0.0,225.6
2016-12-29,22.0,4.0,13.0,0.0,236.8
2016-12-30,17.5,4.0,10.75,0.0,251.4
2016-12-31,21.0,4.2,12.6,0.0,246.0
2017-01-01,21.0,5.0,13.0,0.0,219.1
2017-01-02,20.0,5.0,12.5,0.0,223.3
2017-01-03,18.7,5.2,11.95,1.0,250.6
2017-01-04,17.4,11.5,14.45,1.4,251.4
2017-01-05,12.4,11.0,11.7,3.0,305.8
2017-01-06,18.0,9.0,13.5,4.0,387.9
2017-01-07,12.4,8.0,10.2,3.0,361.1
2017-01-08,15.4,3.6,9.5,0.0,353.1
2017-01-09,16.5,1.5,9.0,0.0,306.0
2017-01-10,16.8,1.7,9.25,0.0,307.0
2017-01-11,19.6,1.0,10.3,0.0,314.6
2017-01-12,18.8,0.2,9.5,0.0,321.8
2017-01-13,15.8,1.2,8.5,0.0,300.9
2017-01-14,17.0,3.9,10.45,0.0,328.3
2017-01-15,13.8,6.3,10.05,0.05,326.2
2017-01-16,13.0,8.0,10.5,6.0,299.8
2017-01-17,13.0,5.8,9.4,0.0,329.6
2017-01-18,16.2,6.8,11.5,4.0,336.3
2017-01-19,10.3,4.6,7.45,4.0,332.0
2017-01-20,17.3,4.6,10.95,0.0,332.1
2017-01-21,18.0,6.0,12.0,0.0,300.3
2017-01-22,19.8,6.0,12.9,0.0,322.4
2017-01-23,22.0,7.8,14.9,0.0,312.6
2017-01-24,18.5,8.5,13.5,2.0,320.7
2017-01-25,15.2,11.0,13.1,2.0,316.9
2017-01-26,12.3,10.2,11.25,22.0,396.8
2017-01-27,15.3,7.5,11.4,1.0,427.3
2017-01-28,17.8,7.3,12.55,0.0,405.8
2017-01-29,16.6,9.0,12.8,0.0,390.0
2017-01-30,21.0,9.5,15.25,0.0,328.5
2017-01-31,17.4,8.0,12.7,0.05,343.8
2017-02-01,20.4,6.0,13.2,0.0,353.6
2017-02-02,22.5,6.4,14.45,0.0,332.6
2017-02-03,18.5,9.2,13.85,0.0,345.3
2017-02-04,18.5,11.0,14.75,1.0,354.4
2017-02-05,12.6,7.0,9.8,28.0,457.2
2017-02-06,16.0,5.3,10.65,0.0,662.2
2017-02-07,19.6,5.9,12.75,0.0,458.7
2017-02-08,20.0,6.0,13.0,0.0,382.0
2017-02-09,21.3,8.5,14.9,0.0,383.6
2017-02-10,22.0,6.2,14.1,0.0,384.7
2017-02-11,22.6,5.0,13.8,0.0,354.2
2017-02-12,23.6,5.8,14.700000000000001,0.0,392.4
2017-02-13,24.2,8.0,16.1,0.0,364.6
2017-02-14,25.6,9.0,17.3,0.0,365.6
2017-02-15,22.5,10.6,16.55,0.0,318.2
2017-02-16,20.4,10.0,15.2,0.0,339.8
2017-02-17,22.4,10.4,16.4,0.0,331.5
2017-02-18,26.0,13.0,19.5,0.05,294.1
2017-02-19,21.2,13.7,17.45,0.05,353.4
2017-02-20,24.7,9.0,16.85,2.0,960.0
2017-02-21,24.0,8.4,16.2,0.0,724.2
2017-02-22,24.0,5.8,14.9,0.0,470.0
2017-02-23,23.8,6.7,15.25,0.0,347.8
2017-02-24,24.0,8.0,16.0,0.0,330.8
2017-02-25,24.4,7.0,15.7,0.0,334.3
2017-02-26,27.0,8.5,17.75,0.0,372.5
2017-02-27,27.8,8.2,18.0,0.0,353.1
2017-02-28,27.6,9.6,18.6,0.0,339.3
2017-03-01,21.4,13.0,17.2,0.05,340.9
2017-03-02,24.7,9.5,17.1,0.0,332.1
2017-03-03,24.0,8.4,16.2,0.0,335.2
2017-03-04,24.2,7.5,15.85,0.0,319.5
2017-03-05,25.5,7.5,16.5,0.0,317.0
2017-03-06,26.4,9.2,17.799999999999997,0.0,280.0
2017-03-07,26.8,10.4,18.6,0.0,221.9
2017-03-08,22.0,10.0,16.0,0.0,234.5
2017-03-09,22.7,8.5,15.6,0.05,234.6
2017-03-10,20.0,6.0,13.0,0.05,249.8
2017-03-11,21.3,6.0,13.65,0.0,221.7
2017-03-12,21.2,7.0,14.1,0.0,228.1
2017-03-13,22.0,6.0,14.0,0.0,184.7
2017-03-14,23.7,8.0,15.85,0.0,185.7
2017-03-15,25.0,9.5,17.25,0.0,187.9
2017-03-16,23.0,13.0,18.0,0.0,198.1
2017-03-17,26.8,10.5,18.65,0.0,179.2
2017-03-18,27.0,11.0,19.0,0.0,174.0
2017-03-19,28.3,12.0,20.15,0.0,187.1
2017-03-20,28.9,12.8,20.85,0.0,150.9
2017-03-21,29.0,13.7,21.35,1.0,169.6
2017-03-22,21.5,15.5,18.5,0.5,200.9
2017-03-23,23.0,13.0,18.0,14.0,268.4
2017-03-24,27.4,13.5,20.45,0.0,744.0
2017-03-25,30.8,16.2,23.5,0.0,551.6
2017-03-26,31.6,14.5,23.05,0.0,496.7
2017-03-27,32.5,17.0,24.75,0.05,404.0
2017-03-28,33.0,20.5,26.75,1.0,435.2
2017-03-29,30.0,18.6,24.3,0.0,529.5
2017-03-30,33.5,18.5,26.0,0.0,725.0
2017-03-31,33.0,18.6,25.8,5.0,730.9
2017-04-01,32.2,18.5,25.35,3.0,750.0
2017-04-02,33.7,16.7,25.200000000000003,0.0,769.9
2017-04-03,34.7,17.0,25.85,0.0,646.1
2017-04-04,34.0,18.5,26.25,4.0,551.8
2017-04-05,24.7,16.4,20.549999999999997,5.0,643.5
2017-04-06,27.8,16.0,21.9,3.0,792.7
2017-04-07,24.5,13.5,19.0,0.0,700.3
2017-04-08,23.7,10.6,17.15,1.0,601.3
2017-04-09,28.0,11.2,19.6,0.0,579.2
2017-04-10,29.8,12.0,20.9,0.0,506.8
2017-04-11,31.5,14.5,23.0,0.0,426.0
2017-04-12,34.4,17.0,25.7,0.0,359.3
2017-04-13,38.0,17.4,27.7,0.0,459.8
2017-04-14,36.4,17.2,26.799999999999997,0.0,561.8
2017-04-15,37.0,17.2,27.1,0.0,624.3
2017-04-16,39.3,18.0,28.65,0.0,730.5
2017-04-17,40.4,20.0,30.2,0.0,709.5
2017-04-18,40.4,21.3,30.85,0.0,833.8
2017-04-19,40.5,23.0,31.75,0.0,973.8
2017-04-20,40.4,24.0,32.2,0.0,1114.0
2017-04-21,38.0,21.0,29.5,2.0,1240.0
2017-04-22,35.5,20.6,28.05,0.05,1228.0
2017-04-23,35.0,17.8,26.4,12.0,1322.0
2017-04-24,30.0,18.5,24.25,0.05,1205.0
2017-04-25,26.0,16.2,21.1,0.0,1031.0
2017-04-26,34.7,18.5,26.6,0.0,857.6
2017-04-27,35.5,17.5,26.5,0.0,804.8
2017-04-28,34.8,21.0,27.9,0.0,782.0
2017-04-29,36.7,21.2,28.950000000000003,0.0,790.7
2017-04-30,31.3,17.8,24.55,0.0,852.6
2017-05-01,35.4,17.0,26.2,0.0,812.1
2017-05-02,35.5,19.5,27.5,0.0,763.4
2017-05-03,32.0,19.6,25.8,0.0,741.8
2017-05-04,31.0,16.7,23.85,0.0,766.9
2017-05-05,34.3,20.2,27.25,0.05,817.5
2017-05-06,37.4,22.0,29.7,0.05,813.9
2017-05-07,39.0,21.7,30.35,0.05,884.6
2017-05-08,38.7,24.1,31.400000000000002,0.0,1296.0
2017-05-09,37.6,23.5,30.55,0.0,1468.0
2017-05-10,40.7,25.8,33.25,0.0,1392.0
2017-05-11,36.1,22.0,29.05,0.05,1367.0
2017-05-12,37.0,22.0,29.5,0.0,1291.0
2017-05-13,39.2,22.3,30.75,0.0,1218.0
2017-05-14,40.2,23.1,31.650000000000002,0.05,1280.0
2017-05-15,39.7,25.5,32.6,2.0,1375.0
2017-05-16,38.2,24.0,31.1,0.05,1427.0
2017-05-17,37.4,23.0,30.2,0.05,1399.0
2017-05-18,35.4,22.6,29.0,0.0,1315.0
2017-05-19,37.8,23.6,30.7,0.0,1472.0
2017-05-20,38.5,22.0,30.25,0.0,1677.0
2017-05-21,37.7,22.0,29.85,0.0,1779.0
2017-05-22,37.1,22.6,29.85,0.0,1852.0
2017-05-23,36.3,22.2,29.25,0.0,1789.0
2017-05-24,38.0,24.0,31.0,0.0,1854.0
2017-05-25,41.0,25.0,33.0,0.0,2082.0
2017-05-26,41.0,25.0,33.0,0.0,2208.0
2017-05-27,45.2,29.0,37.1,0.0,2246.0
2017-05-28,45.3,23.6,34.45,0.0,2209.0
2017-05-29,43.0,24.0,33.5,0.0,2057.0
2017-05-30,43.0,25.0,34.0,0.0,1918.0
2017-05-31,41.0,27.5,34.25,0.0,1927.0
2017-06-01,37.4,23.0,30.2,0.0,1853.0
2017-06-02,37.6,23.5,30.55,0.0,1447.0
2017-06-03,40.3,25.7,33.0,0.0,1367.0
2017-06-04,45.0,26.0,35.5,0.0,1617.0
2017-06-05,47.4,28.3,37.85,0.0,1816.0
2017-06-06,45.5,21.6,33.55,34.0,1929.0
2017-06-07,37.0,23.0,30.0,1.0,1943.0
2017-06-08,38.5,25.3,31.9,0.0,1851.0
2017-06-09,38.2,23.5,30.85,0.0,1683.0
2017-06-10,37.2,25.0,31.1,0.0,1652.0
2017-06-11,37.0,23.0,30.0,0.0,1571.0
2017-06-12,36.7,24.7,30.700000000000003,0.0,1567.0
2017-06-13,38.7,26.0,32.35,0.0,1432.0
2017-06-14,40.2,24.5,32.35,0.0,1438.0
2017-06-15,41.0,27.4,34.2,0.0,1433.0
2017-06-16,40.4,27.4,33.9,0.0,1417.0
2017-06-17,40.3,27.5,33.9,0.0,1487.0
2017-06-18,38.5,28.0,33.25,0.0,1524.0
2017-06-19,39.3,29.5,34.4,0.0,1580.0
2017-06-20,39.2,25.6,32.400000000000006,0.0,1643.0
2017-06-21,37.5,22.5,30.0,2.0,1717.0
2017-06-22,29.0,23.1,26.05,2.0,1596.0
2017-06-23,35.3,25.8,30.549999999999997,0.0,1513.0
2017-06-24,37.6,27.4,32.5,0.0,1446.0
2017-06-25,39.8,30.4,35.099999999999994,0.0,1467.0
2017-06-26,41.0,26.4,33.7,0.0,1549.0
2017-06-27,34.3,27.2,30.75,0.0,1643.0
2017-06-28,37.2,27.3,32.25,0.0,1639.0
2017-06-29,37.0,24.5,30.75,4.0,1705.0
2017-06-30,37.0,25.4,31.2,0.0,1764.0
2017-07-01,37.8,27.4,32.599999999999994,0.0,1497.0
2017-07-02,40.3,28.4,34.349999999999994,0.0,1373.0
2017-07-03,41.3,26.5,33.9,0.0,1358.0
2017-07-04,39.7,28.0,33.85,0.0,1346.0
2017-07-05,40.8,25.2,33.0,0.0,1311.0
2017-07-06,38.7,27.0,32.85,0.0,1163.0
2017-07-07,39.6,26.0,32.8,0.0,1059.0
2017-07-08,38.8,26.8,32.8,0.0,990.0
2017-07-09,40.2,28.2,34.2,0.0,1033.0
2017-07-10,41.0,29.5,35.25,0.0,1144.0
2017-07-11,41.0,26.7,33.85,0.0,1451.0
2017-07-12,34.4,26.1,30.25,0.05,1799.0
2017-07-13,31.4,22.0,26.7,44.0,2362.0
2017-07-14,33.3,24.1,28.7,0.0,1828.0
2017-07-15,37.0,22.0,29.5,20.0,1680.0
2017-07-16,36.0,28.0,32.0,0.0,1590.0
2017-07-17,37.1,26.0,31.55,0.05,1612.0
2017-07-18,36.8,23.0,29.9,11.0,1612.0
2017-07-19,34.7,23.8,29.25,0.0,1488.0
2017-07-20,36.2,27.2,31.700000000000003,0.0,1404.0
2017-07-21,38.0,25.0,31.5,0.0,1351.0
2017-07-22,34.5,26.3,30.4,0.0,1371.0
2017-07-23,36.7,24.4,30.55,0.0,1391.0
2017-07-24,34.7,25.0,29.85,0.0,1397.0
2017-07-25,37.4,26.0,31.7,0.0,1305.0
2017-07-26,34.2,26.0,30.1,0.0,1317.0
2017-07-27,35.7,27.0,31.35,0.0,1259.0
2017-07-28,34.2,26.4,30.3,0.0,1267.0
2017-07-29,34.0,27.0,30.5,0.0,1289.0
2017-07-30,36.4,26.0,31.2,0.0,1379.0
2017-07-31,35.3,24.7,30.0,15.0,1540.0
2017-08-01,32.7,26.0,29.35,0.05,1447.0
2017-08-02,33.5,23.0,28.25,43.0,1692.0
2017-08-03,29.6,24.0,26.8,0.05,1860.0
2017-08-04,33.2,25.0,29.1,0.0,1927.0
2017-08-05,35.0,27.0,31.0,0.0,1679.0
2017-08-06,36.7,28.5,32.6,0.0,1445.0
