,Maximum_Temperature,Minimun_Temperature,Average_Temperature,Rainfall,water_Discharge,Month_sin,Month_cos,Day_sin,Day_cos
2367,41.0,24.0,32.5,0.0,1241.0,-0.4999999999999997,-0.8660254037844388,0.6513724827222223,-0.758758122692791
2368,37.5,26.0,31.75,0.0,1500.0,-0.4999999999999997,-0.8660254037844388,0.48530196253108104,-0.8743466161445821
2369,35.6,25.0,30.3,0.0,1557.0,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488
2370,38.3,26.4,32.349999999999994,0.05,1637.0,-0.4999999999999997,-0.8660254037844388,0.10116832198743272,-0.994869323391895
2371,35.8,23.0,29.4,3.0,1847.0,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952
2372,35.0,22.0,28.5,0.0,1755.0,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488
2373,35.4,24.6,30.0,6.0,1845.0,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822
2374,35.2,23.0,29.1,20.0,1829.0,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911
2375,35.3,22.0,28.65,8.0,1860.0,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627
2376,33.8,24.8,29.3,0.05,1752.0,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423
2377,38.0,26.0,32.0,0.0,1707.0,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213
2378,36.0,23.0,29.5,56.0,2562.0,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355
2379,29.0,22.0,25.5,0.05,2509.0,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667
2380,34.4,23.6,29.0,2.0,2036.0,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203
2381,35.8,25.0,30.4,1.0,2245.0,-0.4999999999999997,-0.8660254037844388,-0.8486442574947509,0.5289640103269624
2382,33.0,24.0,28.5,0.05,2235.0,-0.4999999999999997,-0.8660254037844388,-0.72479278722912,0.6889669190756865
2383,33.0,23.0,28.0,17.0,2087.0,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763
2384,32.5,23.0,27.75,0.05,1843.0,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306
2385,33.8,24.4,29.1,0.05,1624.0,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943
2386,35.9,27.0,31.45,0.0,1373.0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
2387,38.0,26.0,32.0,0.0,1158.0,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945
2388,37.0,27.0,32.0,0.0,1052.0,-0.8660254037844385,-0.5000000000000004,0.39435585511331855,0.9189578116202306
2389,35.2,26.0,30.6,0.0,1000.0,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763
2390,38.5,27.6,33.05,0.0,1020.0,-0.8660254037844385,-0.5000000000000004,0.72479278722912,0.6889669190756866
2391,39.0,28.0,33.5,0.0,1016.0,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624
2392,38.5,28.0,33.25,0.0,1034.0,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203
2393,38.0,25.5,31.75,0.05,1159.0,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767
2394,31.8,21.0,26.4,17.0,1610.0,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264
2395,30.4,22.0,26.2,0.0,1809.0,-0.8660254037844385,-0.5000000000000004,0.9680771188662043,-0.2506525322587204
2396,36.8,25.0,30.9,0.0,1466.0,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344
2397,37.0,28.0,32.5,0.0,1454.0,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626
2398,37.4,28.0,32.7,0.0,1353.0,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791
2399,37.0,25.0,31.0,0.0,1365.0,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821
2400,34.0,23.4,28.7,0.05,1435.0,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488
2401,32.8,25.0,28.9,0.0,1301.0,-0.8660254037844385,-0.5000000000000004,0.10116832198743272,-0.994869323391895
2402,36.0,26.0,31.0,7.0,1221.0,-0.8660254037844385,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952
2403,35.0,28.0,31.5,0.0,1190.0,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488
2404,35.5,24.0,29.75,0.6,1200.0,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822
2405,34.0,24.5,29.25,0.0,1333.0,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911
2406,37.1,28.0,32.55,0.0,1180.0,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627
2407,38.0,28.0,33.0,0.0,1057.0,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423
2408,35.5,26.0,30.75,0.05,1051.0,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213
2409,36.0,26.0,31.0,0.0,1138.0,-0.8660254037844385,-0.5000000000000004,-0.9987165071710528,-0.05064916883871355
2410,36.0,24.0,30.0,0.0,1107.0,-0.8660254037844385,-0.5000000000000004,-0.9884683243281114,0.15142777750457667
2411,36.7,25.0,30.85,0.0,1030.0,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203
2412,36.0,23.0,29.5,0.0,967.5,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624
2413,34.0,25.0,29.5,0.05,917.0,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865
2414,35.6,24.0,29.8,0.0,827.5,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763
2415,37.8,25.0,31.4,0.0,625.2,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306
2416,38.0,27.0,32.5,0.0,561.7,-0.8660254037844385,-0.5000000000000004,-0.20129852008866114,0.9795299412524943
2417,38.0,25.0,31.5,0.0,574.3,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
2418,39.0,27.0,33.0,0.0,564.8,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2419,36.5,23.0,29.75,1.0,594.8,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306
2420,36.5,23.0,29.75,0.0,594.4,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
2421,35.2,24.0,29.6,0.0,601.7,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
2422,37.0,22.0,29.5,0.05,565.5,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
2423,37.0,25.0,31.0,0.0,471.9,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
2424,38.0,23.5,30.75,0.0,434.4,-1.0,-1.8369701987210297e-16,0.9884683243281114,0.1514277775045767
2425,37.5,24.0,30.75,0.0,387.3,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264
2426,37.1,26.0,31.55,0.0,352.4,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204
2427,38.0,25.0,31.5,0.0,339.3,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344
2428,37.5,23.0,30.25,0.0,329.3,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626
2429,35.0,24.0,29.5,0.0,359.9,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791
2430,38.4,25.0,31.7,0.0,373.3,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821
2431,38.3,23.0,30.65,0.0,366.3,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488
2432,36.0,22.0,29.0,0.0,355.2,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895
2433,27.5,18.0,22.75,2.0,452.1,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952
2434,34.5,17.0,25.75,0.0,375.3,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488
2435,36.0,18.0,27.0,0.0,321.1,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822
2436,35.7,21.0,28.35,0.0,310.8,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911
2437,36.0,23.0,29.5,0.0,315.3,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627
2438,37.0,24.0,30.5,0.0,322.1,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423
2439,35.6,17.0,26.3,16.0,337.3,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213
2440,33.7,20.0,26.85,0.0,365.9,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355
2441,33.3,23.0,28.15,0.0,308.1,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667
2442,34.0,22.0,28.0,0.0,319.8,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203
2443,34.5,23.0,28.75,0.0,313.6,-1.0,-1.8369701987210297e-16,-0.8486442574947509,0.5289640103269624
2444,34.5,19.0,26.75,0.0,306.4,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865
2445,36.0,19.0,27.5,0.0,307.8,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763
2446,35.3,21.0,28.15,0.0,295.9,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306
2447,33.0,20.0,26.5,0.0,275.4,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943
2448,34.5,21.0,27.75,0.05,223.5,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
2449,34.5,18.5,26.5,0.0,214.8,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
2450,34.5,19.0,26.75,0.0,228.4,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
2451,30.3,18.0,24.15,0.0,278.2,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
2452,31.0,15.0,23.0,0.0,240.2,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
2453,32.7,17.0,24.85,0.0,239.8,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
2454,33.3,18.0,25.65,0.0,255.1,-0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767
2455,33.5,15.5,24.5,0.0,243.4,-0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264
2456,28.5,11.5,20.0,21.0,270.8,-0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204
2457,26.4,15.7,21.05,0.0,309.2,-0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344
2458,30.0,16.0,23.0,0.0,263.3,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626
2459,29.2,15.0,22.1,0.0,244.7,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791
2460,30.0,13.5,21.75,0.0,237.4,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821
2461,30.0,15.0,22.5,0.0,227.2,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488
2462,32.0,14.0,23.0,0.0,210.7,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895
2463,29.0,15.0,22.0,8.0,208.5,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952
2464,21.8,11.5,16.65,0.05,209.7,-0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488
2465,27.0,11.5,19.25,0.0,220.3,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822
2466,28.0,11.0,19.5,0.0,207.4,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911
2467,30.0,10.0,20.0,0.0,191.1,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627
2468,30.0,11.0,20.5,0.0,170.2,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423
2469,29.6,10.5,20.05,0.0,157.8,-0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213
2470,29.5,10.5,20.0,0.0,146.5,-0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355
2471,29.0,13.0,21.0,0.0,146.6,-0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667
2472,28.2,13.0,20.6,0.0,149.9,-0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203
2473,27.0,12.0,19.5,0.05,146.4,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624
2474,29.2,11.0,20.1,0.0,146.6,-0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865
2475,28.5,11.5,20.0,0.0,143.4,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763
2476,29.0,14.0,21.5,0.0,113.6,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306
2477,28.0,13.0,20.5,0.0,122.7,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943
2478,27.3,14.0,20.65,0.0,111.6,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2479,25.0,14.0,19.5,0.0,165.3,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945
2480,25.0,10.5,17.75,4.0,750.4,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306
2481,24.0,9.0,16.5,0.0,372.7,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763
2482,24.2,7.0,15.6,0.0,327.7,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
2483,25.5,7.0,16.25,0.0,231.7,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
2484,27.5,6.0,16.75,0.0,227.8,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
2485,28.5,4.5,16.5,0.0,215.4,-0.5000000000000004,0.8660254037844384,0.9884683243281114,0.1514277775045767
2486,28.1,7.9,18.0,0.0,193.7,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.05064916883871264
2487,25.0,7.0,16.0,0.0,205.6,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204
2488,24.0,7.5,15.75,0.0,188.8,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344
2489,22.8,8.5,15.65,0.0,189.5,-0.5000000000000004,0.8660254037844384,0.7907757369376989,-0.6121059825476626
2490,25.5,8.0,16.75,0.05,187.6,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791
2491,23.3,12.0,17.65,0.3,180.5,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821
2492,23.0,12.0,17.5,0.05,173.1,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488
2493,22.0,7.0,14.5,0.0,155.2,-0.5000000000000004,0.8660254037844384,0.10116832198743272,-0.994869323391895
2494,22.0,7.0,14.5,0.0,161.3,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952
2495,24.8,7.0,15.9,0.0,135.8,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488
2496,24.2,8.8,16.5,0.0,118.5,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822
2497,25.0,10.0,17.5,0.0,104.3,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911
2498,26.3,10.0,18.15,0.0,106.7,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627
2499,27.5,10.0,18.75,0.0,117.4,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423
2500,27.6,10.8,19.200000000000003,0.0,120.4,-0.5000000000000004,0.8660254037844384,-0.9680771188662041,-0.2506525322587213
2501,18.7,9.0,13.85,0.05,133.9,-0.5000000000000004,0.8660254037844384,-0.9987165071710528,-0.05064916883871355
2502,26.5,8.0,17.25,0.0,124.8,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667
2503,27.0,9.0,18.0,0.0,97.28,-0.5000000000000004,0.8660254037844384,-0.9377521321470804,0.3473052528448203
2504,27.0,8.6,17.8,0.0,84.85,-0.5000000000000004,0.8660254037844384,-0.8486442574947509,0.5289640103269624
2505,26.0,9.7,17.85,0.0,79.6,-0.5000000000000004,0.8660254037844384,-0.72479278722912,0.6889669190756865
2506,21.0,10.0,15.5,0.0,98.6,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763
2507,21.2,9.0,15.1,0.0,91.13,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306
2508,25.4,7.0,16.2,0.0,87.24,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943
2509,26.6,6.2,16.400000000000002,0.0,107.2,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
2510,24.0,6.0,15.0,0.0,111.1,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306
2511,21.5,6.0,13.75,0.0,64.8,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763
2512,23.2,5.0,14.1,0.0,104.4,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866
2513,23.0,6.0,14.5,0.0,101.8,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624
2514,18.0,5.5,11.75,0.0,107.3,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203
2515,21.0,4.0,12.5,0.0,85.2,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767
2516,21.0,4.8,12.9,0.0,110.0,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264
2517,20.4,5.8,13.1,0.0,109.1,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204
2518,20.0,8.3,14.15,18.0,120.8,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344
2519,14.5,7.5,11.0,0.05,143.7,-2.4492935982947064e-16,1.0,0.7907757369376989,-0.6121059825476626
2520,18.0,7.0,12.5,0.0,149.2,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791
2521,18.2,4.5,11.35,0.0,159.4,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821
2522,18.8,3.0,10.9,0.0,143.1,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488
2523,19.0,2.0,10.5,0.0,136.9,-2.4492935982947064e-16,1.0,0.10116832198743272,-0.994869323391895
2524,22.0,2.0,12.0,0.0,133.6,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952
2525,23.0,2.0,12.5,0.0,131.3,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488
2526,22.0,1.8,11.9,0.0,125.3,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822
2527,22.0,2.8,12.4,0.0,113.7,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911
2528,19.7,3.0,11.35,0.0,120.1,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627
2529,18.5,2.0,10.25,0.0,121.8,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423
2530,22.5,2.0,12.25,0.0,127.3,-2.4492935982947064e-16,1.0,-0.9680771188662041,-0.2506525322587213
2531,19.3,2.0,10.65,0.0,120.8,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871355
2532,15.0,1.0,8.0,0.0,117.2,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667
2533,20.8,1.0,10.9,0.0,120.5,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203
2534,20.0,1.0,10.5,0.0,114.8,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624
2535,15.5,0.6,8.05,0.0,107.2,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865
2536,16.0,0.2,8.1,0.0,104.1,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763
2537,18.5,-1.0,8.75,0.0,102.2,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306
2538,17.0,-0.2,8.4,0.0,104.8,-2.4492935982947064e-16,1.0,-0.20129852008866114,0.9795299412524943
2539,17.5,0.5,9.0,0.0,102.2,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2540,18.0,4.0,11.0,0.0,93.72,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
2541,16.0,5.8,10.9,0.05,68.46,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306
2542,17.0,3.5,10.25,0.0,104.3,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763
2543,19.0,4.2,11.6,0.0,108.2,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
2544,16.0,6.8,11.4,0.05,107.1,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
2545,15.0,3.0,9.0,0.0,128.0,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
2546,17.5,1.0,9.25,0.0,153.1,0.49999999999999994,0.8660254037844387,0.9884683243281114,0.1514277775045767
2547,16.4,1.8,9.1,0.0,117.7,0.49999999999999994,0.8660254037844387,0.9987165071710528,-0.05064916883871264
2548,20.6,4.8,12.7,0.0,123.2,0.49999999999999994,0.8660254037844387,0.9680771188662043,-0.2506525322587204
2549,21.5,2.0,11.75,0.0,103.5,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344
2550,14.6,2.8,8.7,0.05,108.5,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626
2551,17.0,4.5,10.75,0.0,129.3,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791
2552,16.0,1.5,8.75,7.0,177.1,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821
2553,15.72,1.8,8.76,0.0,200.2,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488
2554,16.5,1.0,8.75,0.0,196.6,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895
2555,20.0,1.7,10.85,0.0,199.6,0.49999999999999994,0.8660254037844387,-0.10116832198743204,-0.9948693233918952
2556,17.8,2.0,9.9,0.0,195.7,0.49999999999999994,0.8660254037844387,-0.2993631229733582,-0.9541392564000488
2557,21.5,2.8,12.15,0.0,193.3,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822
2558,17.0,7.8,12.4,0.0,189.7,0.49999999999999994,0.8660254037844387,-0.651372482722222,-0.7587581226927911
2559,20.3,10.3,15.3,0.05,184.8,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627
2560,16.0,8.5,12.25,0.05,177.7,0.49999999999999994,0.8660254037844387,-0.8978045395707417,-0.44039415155763423
2561,15.5,9.0,12.25,0.05,214.9,0.49999999999999994,0.8660254037844387,-0.9680771188662041,-0.2506525322587213
